carat,cut,color,clarity,depth,table,price,x,y,z,price_log,carat_log,volume,price_per_carat,dimension_ratio,carat_category,cut_enc,color_enc,clarity_enc,carat_category_enc,cluster,pca1,pca2,cluster_name
0.33,Premium,I,VVS1,61.9,60.0,50464.0,4.41,4.44,2.74,10.82903530567296,0.2851789422336624,53.650296000000004,152921.21212121213,1.6149635036496353,Light,3,1,6,1,2,-2.1508873227914056,0.45368826513966676,Affordable Small Diamonds
0.33,Very Good,D,SI1,61.5,60.0,50464.0,4.41,4.44,2.72,10.82903530567296,0.2851789422336624,53.25868800000001,152921.21212121213,1.6268382352941178,Light,2,6,2,1,2,-1.9952754088768694,2.1544077609734744,Affordable Small Diamonds
0.33,Ideal,D,SI1,62.7,55.0,50464.0,4.4,4.44,2.77,10.82903530567296,0.2851789422336624,54.11472000000001,152921.21212121213,1.595667870036101,Light,4,6,2,1,2,-2.441965859224908,-0.6481686456886064,Affordable Small Diamonds
0.33,Premium,D,SI1,60.4,60.0,50464.0,4.41,4.46,2.68,10.82903530567296,0.2851789422336624,52.71184800000001,152921.21212121213,1.6548507462686568,Light,3,6,2,1,2,-2.120961447019217,1.765347833836917,Affordable Small Diamonds
0.33,Ideal,D,SI1,61.3,56.0,50464.0,4.44,4.46,2.73,10.82903530567296,0.2851789422336624,54.06055200000001,152921.21212121213,1.63003663003663,Light,4,6,2,1,2,-2.3972246100668846,-0.14823515445735913,Affordable Small Diamonds
0.33,Very Good,D,SI1,62.8,56.0,50464.0,4.39,4.43,2.77,10.82903530567296,0.2851789422336624,53.87012899999999,152921.21212121213,1.592057761732852,Light,2,6,2,1,2,-2.1958197748035713,0.7324360145852843,Affordable Small Diamonds
0.33,Very Good,I,VVS1,62.5,61.0,50464.0,4.38,4.42,2.75,10.82903530567296,0.2851789422336624,53.2389,152921.21212121213,1.6,Light,2,1,6,1,2,-2.0042539048923644,1.2269407383784436,Affordable Small Diamonds
0.33,Very Good,D,SI1,62.8,55.0,50464.0,4.41,4.45,2.78,10.82903530567296,0.2851789422336624,54.55611,152921.21212121213,1.5935251798561152,Light,2,6,2,1,2,-2.2304267508259747,0.4174708173188388,Affordable Small Diamonds
0.28,Ideal,D,VVS1,61.7,57.0,50464.0,4.2,4.23,2.6,10.82903530567296,0.2468600779315258,46.19160000000001,180228.57142857142,1.621153846153846,Light,4,6,6,1,2,-3.214731724265714,-0.3436112362513798,Affordable Small Diamonds
0.28,Very Good,E,VVS2,58.7,60.0,50464.0,4.31,4.34,2.54,10.82903530567296,0.2468600779315258,47.51171599999999,180228.57142857142,1.7027559055118107,Light,2,5,5,1,2,-2.588920368222213,2.0767177276068836,Affordable Small Diamonds
0.33,Very Good,I,VVS1,58.9,61.0,50547.0,4.52,4.55,2.67,10.830678658878572,0.2851789422336624,54.91121999999999,153172.72727272726,1.698501872659176,Light,2,1,6,1,2,-1.9749969063968746,1.7020080580458388,Affordable Small Diamonds
0.29,Very Good,F,VVS1,59.8,61.0,50547.0,4.31,4.35,2.59,10.830678658878572,0.2546422183735807,48.55861499999999,174300.0,1.671814671814672,Light,2,4,6,1,2,-2.5154778541267797,1.983315770960501,Affordable Small Diamonds
0.29,Very Good,E,VVS1,59.5,61.0,50547.0,4.29,4.31,2.56,10.830678658878572,0.2546422183735807,47.334143999999995,174300.0,1.6796875,Light,2,5,6,1,2,-2.6567800564209634,2.1498794262812337,Affordable Small Diamonds
1.18,Ideal,I,VS1,62.6,55.3,542903.0,6.73,6.79,4.24,13.204687787705781,0.7793248768009976,193.754008,460087.28813559323,1.5943396226415094,Medium,4,1,4,2,0,1.6046715377816563,-2.1112320549332737,Premium Heavy Diamonds
1.32,Premium,F,SI2,60.6,60.0,542903.0,7.05,7.1,4.29,13.204687787705781,0.8415671856782186,214.73595,411290.1515151515,1.649184149184149,Medium,3,4,1,2,0,2.5281086371975676,0.8163126002469815,Premium Heavy Diamonds
1.04,Very Good,G,VS1,63.2,56.0,542903.0,6.39,6.46,4.06,13.204687787705781,0.712949807856125,167.59436399999996,522022.1153846154,1.5825123152709362,Medium,2,3,4,2,1,1.1114488485710365,-0.5543915376022629,Premium Heavy Diamonds
1.22,Ideal,H,SI1,62.2,56.0,542903.0,6.84,6.89,4.27,13.204687787705781,0.7975071958841881,201.23485199999996,445002.45901639346,1.607728337236534,Medium,4,2,2,2,0,1.9694755562904314,-1.4924391516439766,Premium Heavy Diamonds
1.04,Ideal,G,VS2,62.8,56.0,542986.0,6.48,6.42,4.05,13.204840657561341,0.712949807856125,168.48648,522101.92307692306,1.5925925925925928,Medium,4,3,3,2,0,1.0632260110878722,-1.455780551991987,Premium Heavy Diamonds
1.23,Very Good,H,SI1,62.3,58.0,542986.0,6.79,6.83,4.24,13.204840657561341,0.8020015854720274,196.632968,441452.0325203252,1.6061320754716981,Medium,2,2,2,2,0,2.2262375906929663,0.2077206834851999,Premium Heavy Diamonds
1.32,Premium,G,SI1,62.1,59.0,542986.0,7.03,6.99,4.35,13.204840657561341,0.8415671856782186,213.757695,411353.0303030303,1.6114942528735634,Medium,3,3,2,2,0,2.426974776974473,0.05880368837592316,Premium Heavy Diamonds
1.18,Premium,F,SI1,62.3,59.0,542986.0,6.75,6.67,4.18,13.204840657561341,0.7793248768009976,188.19405,460157.6271186441,1.605263157894737,Medium,3,4,2,2,1,1.8241139330964942,0.24588775998024207,Premium Heavy Diamonds
1.03,Good,F,VS2,63.9,59.0,543069.0,6.35,6.38,4.07,13.204993504051279,0.708035793053696,164.88791,527251.4563106796,1.5638820638820639,Medium,1,4,3,2,1,1.3777949446625248,1.0801668300589806,Premium Heavy Diamonds
1.03,Ideal,F,VS2,59.1,55.0,543069.0,6.6,6.69,3.93,13.204993504051279,0.708035793053696,173.52522000000002,527251.4563106796,1.6908396946564883,Medium,4,4,3,2,0,0.9519684851217483,-1.1612949677506286,Premium Heavy Diamonds
1.27,Ideal,E,VS2,61.8,55.0,543069.0,7.03,6.92,4.31,13.204993504051279,0.8197798314933114,209.671156,427613.3858267717,1.6183294663573087,Medium,4,5,3,2,0,1.6638060289812073,-1.557087928245368,Premium Heavy Diamonds
1.27,Ideal,F,VS2,62.8,56.0,543069.0,6.9,6.86,4.32,13.204993504051279,0.8197798314933114,204.48288000000002,427613.3858267717,1.5925925925925926,Medium,4,4,3,2,0,1.7504476791614123,-1.486029747424754,Premium Heavy Diamonds
1.39,Ideal,I,SI2,61.6,55.0,543152.0,7.14,7.18,4.41,13.205146327182739,0.8712933659434193,226.07953199999997,390756.8345323741,1.6235827664399092,Medium,4,1,1,2,0,2.653542532185256,-1.8083761242952066,Premium Heavy Diamonds
1.52,Premium,H,SI2,60.7,60.0,543152.0,7.55,7.32,4.5,13.205146327182739,0.9242589015233319,248.697,357336.84210526315,1.6522222222222223,Heavy,3,2,1,0,0,3.3686432403589595,0.4454695952419758,Premium Heavy Diamonds
1.05,Very Good,F,VS2,62.0,56.0,543235.0,6.48,6.52,4.03,13.205299126962856,0.7178397931503169,170.26588800000002,517366.6666666666,1.6129032258064515,Medium,2,4,3,2,1,1.196725803963197,-0.15539601070750497,Premium Heavy Diamonds
1.25,Premium,I,VS1,60.4,59.0,543235.0,6.94,7.01,4.21,13.205299126962856,0.8109302162163288,204.813974,434588.0,1.6567695961995248,Medium,3,1,4,2,0,2.1317231289670464,-0.1665001401474481,Premium Heavy Diamonds
1.23,Good,G,SI1,63.1,56.0,543235.0,6.78,6.81,4.29,13.205299126962856,0.8020015854720274,198.077022,441654.47154471546,1.583916083916084,Medium,1,3,2,2,0,2.1420776513484863,0.1325403219628412,Premium Heavy Diamonds
1.09,Very Good,G,VS1,62.5,59.0,543318.0,6.56,6.59,4.11,13.20545190339877,0.7371640659767197,177.676944,498456.88073394494,1.5997566909975667,Medium,2,3,4,2,1,1.4915064637961202,0.4323713623080671,Premium Heavy Diamonds
1.51,Very Good,J,SI2,61.9,59.0,543318.0,7.26,7.31,4.51,13.20545190339877,0.9202827531436926,239.34840599999998,359813.2450331126,1.61529933481153,Heavy,2,0,1,0,0,3.4741885985272356,0.30149029300641433,Premium Heavy Diamonds
1.26,Very Good,H,SI1,60.6,60.0,543318.0,6.97,7.0,4.23,13.20545190339877,0.8153648132841945,206.38170000000002,431204.7619047619,1.6513002364066192,Medium,2,2,2,2,0,2.4994505464759476,1.0271924133615136,Premium Heavy Diamonds
1.43,Ideal,J,SI1,62.1,58.0,543318.0,7.23,7.16,4.47,13.20545190339877,0.8878912573524571,231.397596,379942.65734265733,1.609619686800895,Medium,4,0,2,2,0,2.9019719455947555,-1.2117248753667733,Premium Heavy Diamonds
1.2,Premium,H,VS2,60.6,58.0,543401.0,6.82,6.88,4.15,13.205604656497608,0.7884573603642702,194.72464000000002,452834.1666666667,1.650602409638554,Medium,3,2,3,2,0,1.920318483349803,-0.2206544902694749,Premium Heavy Diamonds
1.06,Ideal,G,VS2,61.1,57.0,543484.0,6.56,6.59,4.02,13.2057573862665,0.7227059828014898,173.78620799999996,512720.7547169811,1.6355721393034826,Medium,4,3,3,2,0,1.211890164506898,-0.9349298626750283,Premium Heavy Diamonds
1.28,Ideal,G,SI2,61.1,58.0,543484.0,6.98,7.03,4.28,13.2057573862665,0.8241754429663494,210.01703200000003,424596.875,1.6366822429906542,Medium,4,3,1,2,0,2.30491706675494,-0.5109366075742388,Premium Heavy Diamonds
0.63,Ideal,D,IF,62.5,55.0,543567.0,5.47,5.5,3.43,13.205910092712573,0.48858001481867097,103.19154999999999,862804.7619047619,1.5991253644314867,Medium,4,6,7,2,2,-1.473033804428962,-1.5765392032688605,Affordable Small Diamonds
1.21,Very Good,G,SI1,61.2,58.0,543567.0,6.84,6.91,4.21,13.205910092712573,0.7929925155296614,198.983124,449228.92561983474,1.6330166270783848,Medium,2,3,2,2,0,2.1368422852617166,0.4717772202890886,Premium Heavy Diamonds
1.3,Ideal,H,SI2,61.1,57.0,543816.0,7.09,7.04,4.32,13.206368072185073,0.832909122935104,215.626752,418320.0,1.6354166666666665,Medium,4,2,1,2,0,2.4390164767694014,-0.9574799948041437,Premium Heavy Diamonds
1.01,Very Good,E,VS2,62.9,57.0,543816.0,6.34,6.42,4.01,13.206368072185073,0.6981347220709844,163.21822799999998,538431.6831683168,1.5910224438902745,Medium,2,5,3,2,1,1.0129604430765142,0.18023725096694238,Premium Heavy Diamonds
1.5,Fair,G,SI2,68.5,66.0,543816.0,6.87,6.76,4.67,13.206368072185073,0.9162907318741551,216.880404,362544.0,1.4593147751605995,Medium,0,3,1,2,1,3.5553407665376837,3.0716221384972475,Premium Heavy Diamonds
1.0,Good,F,VS1,57.8,59.0,543816.0,6.57,6.59,3.8,13.206368072185073,0.6931471805599453,164.52594,543816.0,1.731578947368421,Medium,1,4,4,2,1,1.1586241782900402,1.7842481404012853,Premium Heavy Diamonds
1.0,Premium,G,VS1,59.1,61.0,543816.0,6.54,6.48,3.85,13.206368072185073,0.6931471805599453,163.15992000000003,543816.0,1.690909090909091,Medium,3,3,4,2,1,1.1591928848234843,1.0344363522614897,Premium Heavy Diamonds
1.5,Good,G,SI2,63.6,58.0,543816.0,7.19,7.09,4.54,13.206368072185073,0.9162907318741551,231.436034,362544.0,1.5726872246696035,Medium,1,3,1,2,0,3.1366140090658043,0.6752429588913369,Premium Heavy Diamonds
1.0,Very Good,G,VS1,63.2,58.0,543816.0,6.32,6.27,3.98,13.206368072185073,0.6931471805599453,157.71307199999998,543816.0,1.5816582914572863,Medium,2,3,4,2,1,1.0241039297377872,0.10556029557936028,Premium Heavy Diamonds
1.52,Premium,F,SI2,60.7,61.0,543982.0,7.47,7.36,4.5,13.206673275349788,0.9242589015233319,247.4064,357882.8947368421,1.6477777777777778,Heavy,3,4,1,0,0,3.2220565218041632,0.9938445611318716,Premium Heavy Diamonds
1.15,Premium,G,VS2,62.6,58.0,544231.0,6.68,6.71,4.19,13.20713090551358,0.7654678421395714,187.807532,473244.347826087,1.597852028639618,Medium,3,3,3,2,0,1.6887734477138332,-0.3448640001366638,Premium Heavy Diamonds
1.23,Ideal,D,SI1,60.9,54.0,544231.0,7.01,6.96,4.25,13.20713090551358,0.8020015854720274,207.3558,442464.22764227644,1.6435294117647057,Medium,4,6,2,2,0,1.5663266426989089,-1.485293171959277,Premium Heavy Diamonds
1.03,Ideal,G,VS2,61.8,56.0,544231.0,6.47,6.5,4.01,13.20713090551358,0.708035793053696,168.64055,528379.6116504854,1.6172069825436408,Medium,4,3,3,2,0,1.0463120426643935,-1.3189709944109687,Premium Heavy Diamonds
1.2,Very Good,I,VVS2,59.9,55.0,544314.0,6.88,6.94,4.14,13.20728340237437,0.7884573603642702,197.673408,453595.0,1.6690821256038648,Medium,2,1,5,2,0,1.703835001439835,-0.9000387006140586,Premium Heavy Diamonds
1.17,Ideal,H,VS2,62.4,58.0,544314.0,6.73,6.71,4.19,13.20728340237437,0.7747271675523681,189.21327700000003,465225.64102564106,1.60381861575179,Medium,4,2,3,2,0,1.7249119818392935,-0.9840813383275915,Premium Heavy Diamonds
1.03,Ideal,G,VS1,62.1,57.0,544314.0,6.44,6.47,4.01,13.20728340237437,0.708035793053696,167.083868,528460.1941747572,1.6097256857855362,Medium,4,3,4,2,0,0.9461643016752911,-1.1731206581098508,Premium Heavy Diamonds
1.07,Ideal,G,VS2,62.3,57.0,544314.0,6.58,6.54,4.09,13.20728340237437,0.7275486072772778,176.005788,508704.67289719626,1.603911980440098,Medium,4,3,3,2,0,1.2673127480409185,-1.105916465679692,Premium Heavy Diamonds
1.27,Very Good,I,SI1,60.7,61.0,544397.0,6.97,6.91,4.21,13.207435875983412,0.8197798314933114,202.764967,428659.0551181102,1.6484560570071258,Medium,2,1,2,2,0,2.6117262901784746,1.2144389407968887,Premium Heavy Diamonds
1.21,Good,G,VVS2,63.8,55.0,544397.0,6.74,6.65,4.28,13.207435875983412,0.7929925155296614,191.83388000000002,449914.87603305787,1.564252336448598,Medium,1,3,5,2,0,1.5724352218719795,-0.6384160375171688,Premium Heavy Diamonds
1.22,Ideal,G,SI1,61.6,57.0,544397.0,6.89,6.81,4.22,13.207435875983412,0.7975071958841881,198.00619799999998,446227.04918032786,1.6232227488151658,Medium,4,3,2,2,0,1.883624408194136,-0.9740554042308429,Premium Heavy Diamonds
1.3,Ideal,F,SI2,62.2,56.0,544397.0,7.0,6.96,4.34,13.207435875983412,0.832909122935104,211.4448,418766.92307692306,1.6082949308755763,Medium,4,4,1,2,0,2.145095725685363,-1.171218472985439,Premium Heavy Diamonds
1.03,Ideal,H,VVS2,62.4,53.0,544480.0,6.45,6.51,4.05,13.207588326347798,0.708035793053696,170.05747499999998,528621.3592233009,1.6,Medium,4,2,5,2,0,0.7218652855132456,-2.7117444837865654,Premium Heavy Diamonds
1.08,Ideal,G,VS2,62.5,57.0,544563.0,6.56,6.6,4.11,13.207740753474612,0.7323678937132266,177.94655999999998,504224.99999999994,1.6009732360097322,Medium,4,3,3,2,0,1.3090685575465366,-1.1406960539755835,Premium Heavy Diamonds
1.07,Ideal,E,SI1,61.4,55.0,544563.0,6.57,6.62,4.05,13.207740753474612,0.7275486072772778,176.14827,508937.38317757007,1.6283950617283953,Medium,4,5,2,2,0,1.0938700511006119,-1.2417667282741496,Premium Heavy Diamonds
1.13,Premium,G,VS2,60.1,59.0,544563.0,6.82,6.75,4.08,13.207740753474612,0.7561219797213337,187.82280000000003,481914.15929203545,1.6629901960784315,Medium,3,3,3,2,0,1.7073085714985163,0.3084318268503292,Premium Heavy Diamonds
1.05,Ideal,G,VS2,61.9,57.0,544646.0,6.47,6.51,4.03,13.207893157370938,0.7178397931503169,169.742391,518710.47619047615,1.6104218362282878,Medium,4,3,3,2,0,1.1435900768534304,-1.0294667403545779,Premium Heavy Diamonds
1.08,Ideal,H,VS1,62.0,55.0,544646.0,6.56,6.6,4.08,13.207893157370938,0.7323678937132266,176.64767999999998,504301.8518518518,1.6127450980392157,Medium,4,2,4,2,0,1.1264090205287702,-1.9368227617098501,Premium Heavy Diamonds
1.24,Premium,G,SI1,60.5,58.0,544646.0,7.1,7.05,4.13,13.207893157370938,0.8064758658669484,206.72715,439230.6451612903,1.7130750605326874,Medium,3,3,2,2,0,2.179057837856465,0.0020347865773435747,Premium Heavy Diamonds
1.01,Very Good,D,VS2,59.8,60.0,544729.0,6.42,6.46,3.85,13.208045538043857,0.6981347220709844,159.67182,539335.6435643564,1.6727272727272726,Medium,2,6,3,2,1,1.0106577503147345,1.6603778548915091,Premium Heavy Diamonds
1.13,Ideal,E,SI1,62.2,55.0,544729.0,6.66,6.69,4.15,13.208045538043857,0.7561219797213337,184.90491000000003,482061.0619469027,1.608433734939759,Medium,4,5,2,2,0,1.297338282062522,-1.3872908151605248,Premium Heavy Diamonds
1.02,Ideal,G,VS1,62.2,57.0,544729.0,6.43,6.47,4.01,13.208045538043857,0.7030975114131134,166.824421,534048.0392156863,1.6084788029925186,Medium,4,3,4,2,0,0.9323727873479032,-1.183829694916474,Premium Heavy Diamonds
1.11,Very Good,E,SI1,62.4,57.0,544729.0,6.58,6.6,4.11,13.208045538043857,0.7466879474879752,178.48908,490746.8468468468,1.6034063260340632,Medium,2,5,2,2,1,1.491931724203585,0.3112399403751346,Premium Heavy Diamonds
1.01,Good,D,VS2,62.5,62.0,544729.0,6.26,6.34,3.94,13.208045538043857,0.6981347220709844,156.37229599999998,539335.6435643564,1.598984771573604,Medium,1,6,3,2,1,1.1901873165668257,2.4673144625260255,Premium Heavy Diamonds
1.04,Premium,G,VS2,61.0,59.0,544812.0,6.53,6.42,3.95,13.208197895500442,0.712949807856125,165.59427000000002,523857.6923076923,1.6392405063291138,Medium,3,3,3,2,1,1.274266243211654,0.2696603796225808,Premium Heavy Diamonds
1.23,Very Good,I,VS1,63.1,58.0,544812.0,6.77,6.91,4.32,13.208197895500442,0.8020015854720274,202.092624,442936.5853658537,1.5833333333333333,Medium,2,1,4,2,0,2.1336204390960365,-0.29113815856201153,Premium Heavy Diamonds
2.0,Fair,H,I1,70.1,55.0,544812.0,7.77,7.74,5.44,13.208197895500442,1.0986122886681098,327.16051200000004,272406.0,1.4255514705882353,Heavy,0,2,0,0,0,4.983340124802069,-0.8975440870702727,Premium Heavy Diamonds
1.33,Premium,G,SI2,60.3,58.0,544895.0,7.16,7.19,4.33,13.20835022974777,0.8458682675776092,222.910132,409695.48872180446,1.6570438799076215,Medium,3,3,1,2,0,2.6242322621277228,0.09549345754173698,Premium Heavy Diamonds
1.06,Ideal,D,SI1,61.5,56.0,544895.0,6.58,6.55,4.04,13.20835022974777,0.7227059828014898,174.11996,514051.88679245283,1.6249999999999998,Medium,4,6,2,2,1,1.0175228678900274,-0.8190974186467709,Premium Heavy Diamonds
1.21,Very Good,H,SI1,63.5,60.0,544978.0,6.65,6.61,4.21,13.208502540792908,0.7929925155296614,185.05686500000002,450395.04132231406,1.5748218527315916,Medium,2,2,2,2,1,2.161140368129006,0.7025145697695276,Premium Heavy Diamonds
1.26,Very Good,I,VS1,61.8,61.0,544978.0,6.9,6.95,4.28,13.208502540792908,0.8153648132841945,205.24740000000003,432522.22222222225,1.6179906542056075,Medium,2,1,4,2,0,2.3731492542873207,0.8028431130929533,Premium Heavy Diamonds
1.28,Very Good,F,SI1,63.0,56.0,544978.0,6.9,7.03,4.39,13.208502540792908,0.8241754429663494,212.94573,425764.0625,1.5865603644646926,Medium,2,4,2,2,0,2.2109708839175277,-0.32691340178743516,Premium Heavy Diamonds
1.21,Premium,H,SI1,60.5,59.0,544978.0,6.96,6.89,4.19,13.208502540792908,0.7929925155296614,200.92893600000002,450395.04132231406,1.6527446300715989,Medium,3,2,2,2,0,2.214266520631432,0.21370416455323873,Premium Heavy Diamonds
1.21,Premium,H,SI1,62.4,56.0,544978.0,6.83,6.79,4.25,13.208502540792908,0.7929925155296614,197.09672500000002,450395.04132231406,1.6023529411764708,Medium,3,2,2,2,0,1.9995744467014058,-0.9652485227203224,Premium Heavy Diamonds
1.0,Good,D,SI1,59.9,62.0,545144.0,6.41,6.45,3.85,13.208807093304886,0.6931471805599453,159.17632500000002,545144.0,1.67012987012987,Medium,1,6,2,2,1,1.3423684630502912,2.9414487191139718,Premium Heavy Diamonds
1.02,Very Good,G,VS2,61.9,54.0,545227.0,6.45,6.48,4.0,13.208959334785847,0.7030975114131134,167.18400000000003,534536.2745098039,1.61625,Medium,2,3,3,2,1,1.0926303051177249,-0.8652648910177559,Premium Heavy Diamonds
1.2,Very Good,H,SI1,62.3,57.0,545227.0,6.78,6.76,4.22,13.208959334785847,0.7884573603642702,193.414416,454355.8333333334,1.6042654028436019,Medium,2,2,2,2,0,2.090395458788725,-0.08808754478392442,Premium Heavy Diamonds
1.2,Ideal,H,SI1,61.2,60.0,545227.0,6.87,6.82,4.19,13.208959334785847,0.7884573603642702,196.31574600000002,454355.8333333334,1.6336515513126493,Medium,4,2,2,2,0,2.1028503828792884,-0.09705302616287918,Premium Heavy Diamonds
1.2,Ideal,H,SI1,62.2,58.0,545227.0,6.81,6.77,4.22,13.208959334785847,0.7884573603642702,194.55761399999997,454355.8333333334,1.6090047393364928,Medium,4,2,2,2,0,1.968998434059144,-0.8488843649563133,Premium Heavy Diamonds
1.09,Very Good,G,VS1,59.7,63.0,545310.0,6.74,6.65,4.0,13.209111553092868,0.7371640659767197,179.28400000000002,500284.4036697247,1.67375,Medium,2,3,4,2,1,1.7279041246783022,2.049433372837518,Premium Heavy Diamonds
1.35,Very Good,I,SI1,59.5,58.0,545559.0,7.28,7.17,4.3,13.209568069040811,0.8544153281560676,224.44968,404117.77777777775,1.6802325581395348,Medium,2,1,2,2,0,2.8102497670258675,0.3732892804013047,Premium Heavy Diamonds
1.21,Premium,H,SI1,59.8,58.0,545559.0,6.95,6.9,4.14,13.209568069040811,0.7929925155296614,198.5337,450875.20661157026,1.6727053140096622,Medium,3,2,2,2,0,2.1165035016947753,0.004333551988676808,Premium Heavy Diamonds
1.21,Ideal,H,SI1,62.1,59.0,545559.0,6.81,6.75,4.21,13.209568069040811,0.7929925155296614,193.52317499999998,450875.20661157026,1.6104513064133015,Medium,4,2,2,2,0,2.0216580216537032,-0.5239114971708784,Premium Heavy Diamonds
1.31,Ideal,I,VS1,64.3,59.0,545559.0,6.87,6.84,4.41,13.209568069040811,0.8372475245337022,207.229428,416457.25190839695,1.554421768707483,Medium,4,1,4,2,0,2.1634556737638775,-1.2545574100284582,Premium Heavy Diamonds
1.01,Very Good,E,VS2,60.4,57.0,545891.0,6.45,6.49,3.91,13.210176432963806,0.6981347220709844,163.67455500000003,540486.1386138614,1.6547314578005117,Medium,2,5,3,2,1,1.0004537259703332,0.5173546658406138,Premium Heavy Diamonds
1.23,Premium,H,VS2,60.6,59.0,545891.0,6.94,6.89,4.19,13.210176432963806,0.8020015854720274,200.35155400000002,443813.8211382114,1.6503579952267302,Medium,3,2,3,2,0,2.091713570145135,0.0688661231199074,Premium Heavy Diamonds
1.35,Premium,I,SI1,59.2,59.0,545891.0,7.24,7.18,4.27,13.210176432963806,0.8544153281560676,221.96826399999998,404363.70370370365,1.6885245901639345,Medium,3,1,2,2,0,2.7349548360694893,0.18965875619950928,Premium Heavy Diamonds
1.2,Ideal,H,SI1,61.9,56.0,545974.0,6.78,6.82,4.21,13.210328466132973,0.7884573603642702,194.66871600000002,454978.3333333334,1.61520190023753,Medium,4,2,2,2,0,1.851383827380986,-1.429962887048393,Premium Heavy Diamonds
1.43,Very Good,J,VS2,62.8,56.0,546057.0,7.13,7.19,4.5,13.21048047619157,0.8878912573524571,230.69115000000002,381858.04195804195,1.5911111111111111,Medium,2,0,3,2,0,2.841553060257677,-0.9732985516387276,Premium Heavy Diamonds
